,CholeskyCMAES,CholeskyCMAES_Aupdate1,pycma,pycmaDiagonal,netname,layername,channum,noise_level,RND,expdir
159,7.917491315767986e-12,2.9935134114158186e-10,7.128201874127219e-08,0.00016830415244931856,alexnet,.features.ReLU9,9,0.0,91378,alexnet_.features.ReLU9_009
160,7.610294970841745e-12,2.8086585672933494e-10,7.130013020527832e-08,0.0002499821618002837,alexnet,.features.ReLU9,10,0.0,53174,alexnet_.features.ReLU9_010
161,7.946955690949551e-12,2.845302970253069e-10,7.148849867293125e-08,0.00020913209837646998,alexnet,.features.ReLU9,11,0.0,5933,alexnet_.features.ReLU9_011
162,7.514009989760176e-12,2.988640064081088e-10,7.136442187254784e-08,0.00017733139173011522,alexnet,.features.ReLU9,12,0.0,62665,alexnet_.features.ReLU9_012
163,7.680683891536518e-12,2.959758036592955e-10,7.126169273158536e-08,0.00013476683836918528,alexnet,.features.ReLU9,13,0.0,69171,alexnet_.features.ReLU9_013
164,8.426830937677807e-12,3.1084301163297933e-10,7.162399483375204e-08,0.0001854398571822464,alexnet,.features.ReLU9,14,0.0,30814,alexnet_.features.ReLU9_014
165,8.446578773557506e-12,2.958967978960353e-10,7.156911330414103e-08,0.000173825119661825,alexnet,.features.ReLU9,15,0.0,78673,alexnet_.features.ReLU9_015
166,8.54714809824783e-12,2.989895851410464e-10,7.128248185703974e-08,0.00016792672499070646,alexnet,.features.ReLU9,16,0.0,31740,alexnet_.features.ReLU9_016
167,8.4702666894214e-12,3.005404326303894e-10,7.153181370062451e-08,0.00015246804869411865,alexnet,.features.ReLU9,17,0.0,29178,alexnet_.features.ReLU9_017
168,7.922034784348182e-12,3.0461867952400935e-10,7.139593806735553e-08,0.0001679348397241537,alexnet,.features.ReLU9,18,0.0,88142,alexnet_.features.ReLU9_018
169,8.134007902706984e-12,3.030741904122448e-10,7.133219810743825e-08,0.00019279383952751966,alexnet,.features.ReLU9,19,0.0,72580,alexnet_.features.ReLU9_019
170,8.170805086022004e-12,2.807554532744126e-10,7.125636635670019e-08,0.00016789148018818924,alexnet,.features.ReLU9,20,0.0,67439,alexnet_.features.ReLU9_020
171,8.640164261887947e-12,2.8281480025167457e-10,7.116579842782324e-08,0.00016597275708502468,alexnet,.features.ReLU9,21,0.0,62866,alexnet_.features.ReLU9_021
172,7.884378011548188e-12,2.829300976923747e-10,7.136604907225688e-08,0.0001368107399969243,alexnet,.features.ReLU9,22,0.0,84772,alexnet_.features.ReLU9_022
173,7.794157305508697e-12,2.955898407470867e-10,7.121635009444791e-08,0.00014739892572859762,alexnet,.features.ReLU9,23,0.0,90001,alexnet_.features.ReLU9_023
174,8.427690515728017e-12,2.996007947551869e-10,7.134339767017321e-08,0.00017311709656685535,alexnet,.features.ReLU9,24,0.0,88771,alexnet_.features.ReLU9_024
