,CholeskyCMAES,CholeskyCMAES_Aupdate1,pycma,pycmaDiagonal,netname,layername,channum,noise_level,RND,expdir
0,0.9999992852380909,0.9999955923098991,0.9993188846186103,0.9659988461117858,alexnet,.classifier.Linear6,0,0.0,21635,alexnet_.classifier.Linear6_000
1,0.9999992852380915,0.9999955923098977,0.9993100038971763,0.9662766638360372,alexnet,.classifier.Linear6,1,0.0,44670,alexnet_.classifier.Linear6_001
2,0.9999992852380923,0.9999955923098978,0.9993124497640739,0.9691511352387828,alexnet,.classifier.Linear6,2,0.0,73959,alexnet_.classifier.Linear6_002
3,0.9999992852380896,0.9999955923099022,0.9993037505105054,0.9640663708268458,alexnet,.classifier.Linear6,3,0.0,13221,alexnet_.classifier.Linear6_003
4,0.9999992852380917,0.9999955923099028,0.9993215820496005,0.9685639084077492,alexnet,.classifier.Linear6,4,0.0,1209,alexnet_.classifier.Linear6_004
5,0.9999992852380899,0.9999955923098974,0.9993117566087911,0.9679614523756067,alexnet,.classifier.Linear6,5,0.0,35088,alexnet_.classifier.Linear6_005
6,0.9999992852380905,0.9999955923098989,0.999311266967498,0.9652551372794839,alexnet,.classifier.Linear6,6,0.0,99958,alexnet_.classifier.Linear6_006
7,0.9999992852380906,0.9999955923098992,0.9993136833274816,0.9624422400033968,alexnet,.classifier.Linear6,7,0.0,52590,alexnet_.classifier.Linear6_007
8,0.9999992852380905,0.9999955923098969,0.9993161813086706,0.9663921430775319,alexnet,.classifier.Linear6,8,0.0,97635,alexnet_.classifier.Linear6_008
9,0.9999992852380916,0.9999955923099048,0.9993069685279456,0.9674791565477386,alexnet,.classifier.Linear6,9,0.0,61434,alexnet_.classifier.Linear6_009
10,0.9999992852380912,0.9999955923098997,0.9993181078978974,0.9615108395004213,alexnet,.classifier.Linear6,10,0.0,42800,alexnet_.classifier.Linear6_010
11,0.9999992852380908,0.9999955923099044,0.9993128872905503,0.9616342197379909,alexnet,.classifier.Linear6,11,0.0,63924,alexnet_.classifier.Linear6_011
12,0.9999992852380911,0.9999955923098981,0.9993102844672903,0.9646789881691267,alexnet,.classifier.Linear6,12,0.0,33736,alexnet_.classifier.Linear6_012
13,0.9999992852380927,0.999995592309903,0.9993213517976078,0.9662829672849592,alexnet,.classifier.Linear6,13,0.0,18873,alexnet_.classifier.Linear6_013
14,0.9999992852380919,0.9999955923098997,0.9993106761984603,0.9678576714909384,alexnet,.classifier.Linear6,14,0.0,82517,alexnet_.classifier.Linear6_014
15,0.9999992852380929,0.9999955923098977,0.9993143841730286,0.9664976526533349,alexnet,.classifier.Linear6,15,0.0,61257,alexnet_.classifier.Linear6_015
16,0.9999992852380917,0.9999955923098972,0.9993090512884744,0.9658021137586756,alexnet,.classifier.Linear6,16,0.0,59056,alexnet_.classifier.Linear6_016
