,CholeskyCMAES,CholeskyCMAES_Aupdate1,pycma,pycmaDiagonal,netname,layername,channum,noise_level,RND,expdir
73,0.6373013854026794,21.442121505737305,32.68520736694336,26.925209045410156,alexnet,.classifier.ReLU5,23,0.0,64381,alexnet_.classifier.ReLU5_023
74,43.15513610839844,46.15850830078125,41.023704528808594,43.5893440246582,alexnet,.classifier.ReLU5,24,0.0,11712,alexnet_.classifier.ReLU5_024
75,111.84961700439453,132.92770385742188,113.93926239013672,98.1899185180664,alexnet,.features.ReLU11,0,0.0,1589,alexnet_.features.ReLU11_000
76,57.30268096923828,74.01374053955078,67.43639373779297,83.4341049194336,alexnet,.features.ReLU11,1,0.0,10780,alexnet_.features.ReLU11_001
77,67.74188995361328,64.60034942626953,62.434600830078125,70.0041732788086,alexnet,.features.ReLU11,2,0.0,19205,alexnet_.features.ReLU11_002
78,39.54417037963867,44.87035369873047,46.18333053588867,42.132843017578125,alexnet,.features.ReLU11,3,0.0,3632,alexnet_.features.ReLU11_003
79,80.90187072753906,81.82829284667969,80.55123901367188,78.85206604003906,alexnet,.features.ReLU11,4,0.0,63616,alexnet_.features.ReLU11_004
80,74.35603332519531,71.62006378173828,69.05807495117188,59.424068450927734,alexnet,.features.ReLU11,5,0.0,45727,alexnet_.features.ReLU11_005
81,88.14395141601562,79.38838958740234,83.17631530761719,74.11528015136719,alexnet,.features.ReLU11,6,0.0,24140,alexnet_.features.ReLU11_006
82,96.0799331665039,97.03870391845703,114.0667724609375,106.8957748413086,alexnet,.features.ReLU11,7,0.0,15295,alexnet_.features.ReLU11_007
83,75.35022735595703,86.03155517578125,82.64788055419922,84.14064025878906,alexnet,.features.ReLU11,8,0.0,43346,alexnet_.features.ReLU11_008
84,63.9771842956543,65.048095703125,94.9657211303711,73.6358642578125,alexnet,.features.ReLU11,9,0.0,11353,alexnet_.features.ReLU11_009
85,95.24678802490234,92.87705993652344,87.00887298583984,85.035400390625,alexnet,.features.ReLU11,10,0.0,28127,alexnet_.features.ReLU11_010
86,68.37109375,74.78194427490234,72.27694702148438,73.07305145263672,alexnet,.features.ReLU11,11,0.0,19779,alexnet_.features.ReLU11_011
87,63.59867858886719,56.11105728149414,52.95247268676758,55.057071685791016,alexnet,.features.ReLU11,12,0.0,77421,alexnet_.features.ReLU11_012
88,99.99089050292969,101.28059387207031,106.96085357666016,94.40925598144531,alexnet,.features.ReLU11,13,0.0,71533,alexnet_.features.ReLU11_013
89,94.51737213134766,76.00398254394531,68.31796264648438,97.8008804321289,alexnet,.features.ReLU11,14,0.0,31289,alexnet_.features.ReLU11_014
90,64.99244689941406,119.86709594726562,72.37235260009766,133.5129852294922,alexnet,.features.ReLU11,15,0.0,14901,alexnet_.features.ReLU11_015
91,69.81059265136719,72.4034194946289,78.19192504882812,71.66951751708984,alexnet,.features.ReLU11,16,0.0,95772,alexnet_.features.ReLU11_016
92,111.379638671875,115.0205078125,98.5411148071289,110.92134094238281,alexnet,.features.ReLU11,17,0.0,46859,alexnet_.features.ReLU11_017
93,54.096221923828125,56.627010345458984,41.66986083984375,64.72642517089844,alexnet,.features.ReLU11,18,0.0,37484,alexnet_.features.ReLU11_018
94,65.9032974243164,77.45724487304688,77.83240509033203,78.24403381347656,alexnet,.features.ReLU11,19,0.0,11867,alexnet_.features.ReLU11_019
95,84.11683654785156,92.70372772216797,92.12199401855469,106.8617935180664,alexnet,.features.ReLU11,20,0.0,55613,alexnet_.features.ReLU11_020
96,78.05423736572266,86.76688385009766,85.99793243408203,89.15846252441406,alexnet,.features.ReLU11,21,0.0,86350,alexnet_.features.ReLU11_021
97,35.67832946777344,33.908939361572266,41.285640716552734,45.63011932373047,alexnet,.features.ReLU11,22,0.0,98521,alexnet_.features.ReLU11_022
98,66.24606323242188,65.80986785888672,59.463584899902344,72.65245056152344,alexnet,.features.ReLU11,23,0.0,41981,alexnet_.features.ReLU11_023
99,78.16561126708984,80.08875274658203,81.18133544921875,83.76893615722656,alexnet,.features.ReLU11,24,0.0,75456,alexnet_.features.ReLU11_024
100,88.23243713378906,85.97929382324219,70.8790512084961,89.4867935180664,alexnet,.features.ReLU4,0,0.0,78028,alexnet_.features.ReLU4_000
101,128.8507080078125,85.58121490478516,121.64295959472656,132.8883514404297,alexnet,.features.ReLU4,1,0.0,6856,alexnet_.features.ReLU4_001
102,78.96826934814453,81.42203521728516,69.95421600341797,84.21908569335938,alexnet,.features.ReLU4,2,0.0,19183,alexnet_.features.ReLU4_002
103,85.92770385742188,96.15409851074219,89.88241577148438,98.35420227050781,alexnet,.features.ReLU4,3,0.0,92619,alexnet_.features.ReLU4_003
104,79.67694091796875,69.11978149414062,65.54386901855469,72.61784362792969,alexnet,.features.ReLU4,4,0.0,55597,alexnet_.features.ReLU4_004
105,136.2498321533203,115.99726104736328,84.90312957763672,136.55828857421875,alexnet,.features.ReLU4,5,0.0,78735,alexnet_.features.ReLU4_005
106,184.49459838867188,193.2190704345703,191.35812377929688,200.6951904296875,alexnet,.features.ReLU4,6,0.0,84110,alexnet_.features.ReLU4_006
107,66.79473876953125,60.630531311035156,77.68861389160156,74.2293930053711,alexnet,.features.ReLU4,7,0.0,20975,alexnet_.features.ReLU4_007
108,134.61158752441406,105.84461212158203,109.58839416503906,104.74793243408203,alexnet,.features.ReLU4,8,0.0,58227,alexnet_.features.ReLU4_008
109,133.11752319335938,181.130859375,143.11160278320312,196.7542266845703,alexnet,.features.ReLU4,9,0.0,48717,alexnet_.features.ReLU4_009
110,67.04145812988281,80.4656753540039,71.6491470336914,69.50524139404297,alexnet,.features.ReLU4,10,0.0,33682,alexnet_.features.ReLU4_010
111,244.76625061035156,246.02867126464844,291.08551025390625,250.84519958496094,alexnet,.features.ReLU4,11,0.0,62168,alexnet_.features.ReLU4_011
112,111.76979064941406,115.61663818359375,113.80999755859375,106.0954360961914,alexnet,.features.ReLU4,12,0.0,89949,alexnet_.features.ReLU4_012
113,103.45050811767578,104.4911880493164,86.80144500732422,98.63817596435547,alexnet,.features.ReLU4,13,0.0,72306,alexnet_.features.ReLU4_013
114,102.37651062011719,104.63679504394531,91.9287338256836,98.41919708251953,alexnet,.features.ReLU4,14,0.0,29023,alexnet_.features.ReLU4_014
115,13.862855911254883,60.2678337097168,113.5427474975586,96.9011001586914,alexnet,.features.ReLU4,15,0.0,8017,alexnet_.features.ReLU4_015
116,99.9688720703125,96.41106414794922,103.32917785644531,94.82585144042969,alexnet,.features.ReLU4,16,0.0,94932,alexnet_.features.ReLU4_016
117,70.61100769042969,75.21043395996094,77.63253784179688,60.68096160888672,alexnet,.features.ReLU4,17,0.0,75443,alexnet_.features.ReLU4_017
118,0.0,0.0,0.0,0.0,alexnet,.features.ReLU4,18,0.0,96485,alexnet_.features.ReLU4_018
119,96.11865234375,114.06927490234375,109.68213653564453,104.84796142578125,alexnet,.features.ReLU4,19,0.0,27636,alexnet_.features.ReLU4_019
120,74.8462142944336,84.18296813964844,77.8104248046875,76.27320861816406,alexnet,.features.ReLU4,20,0.0,43914,alexnet_.features.ReLU4_020
121,130.47706604003906,119.6168212890625,126.39047241210938,134.65179443359375,alexnet,.features.ReLU4,21,0.0,49453,alexnet_.features.ReLU4_021
122,188.9553680419922,141.5762176513672,134.80787658691406,122.6705093383789,alexnet,.features.ReLU4,22,0.0,5668,alexnet_.features.ReLU4_022
123,130.56668090820312,79.06118774414062,137.32080078125,149.86221313476562,alexnet,.features.ReLU4,23,0.0,61951,alexnet_.features.ReLU4_023
124,77.38175201416016,69.45232391357422,73.61271667480469,80.4009017944336,alexnet,.features.ReLU4,24,0.0,46621,alexnet_.features.ReLU4_024
125,113.28894805908203,106.37831115722656,107.5032958984375,102.6286849975586,alexnet,.features.ReLU7,0,0.0,91275,alexnet_.features.ReLU7_000
126,82.60372924804688,65.22491455078125,51.978153228759766,72.84403991699219,alexnet,.features.ReLU7,1,0.0,26493,alexnet_.features.ReLU7_001
127,160.8765411376953,160.9501953125,127.59957122802734,156.05738830566406,alexnet,.features.ReLU7,2,0.0,92039,alexnet_.features.ReLU7_002
128,72.61772155761719,51.364376068115234,55.892940521240234,67.33272552490234,alexnet,.features.ReLU7,3,0.0,98120,alexnet_.features.ReLU7_003
129,155.9661865234375,158.67642211914062,139.46038818359375,154.8211212158203,alexnet,.features.ReLU7,4,0.0,20917,alexnet_.features.ReLU7_004
130,129.62368774414062,147.33407592773438,146.94622802734375,129.18508911132812,alexnet,.features.ReLU7,5,0.0,99980,alexnet_.features.ReLU7_005
131,104.51567840576172,108.24624633789062,98.79999542236328,87.8895263671875,alexnet,.features.ReLU7,6,0.0,52722,alexnet_.features.ReLU7_006
132,170.3258514404297,179.7723846435547,190.5255584716797,185.00062561035156,alexnet,.features.ReLU7,7,0.0,40742,alexnet_.features.ReLU7_007
133,188.3359375,135.80079650878906,192.14492797851562,169.9884490966797,alexnet,.features.ReLU7,8,0.0,3223,alexnet_.features.ReLU7_008
134,150.9640350341797,150.08132934570312,146.54037475585938,165.39306640625,alexnet,.features.ReLU7,9,0.0,7001,alexnet_.features.ReLU7_009
135,173.57179260253906,135.6230010986328,145.34039306640625,153.7241973876953,alexnet,.features.ReLU7,10,0.0,90134,alexnet_.features.ReLU7_010
136,106.68106842041016,124.67081451416016,121.05953979492188,101.55120086669922,alexnet,.features.ReLU7,11,0.0,65260,alexnet_.features.ReLU7_011
137,100.8692626953125,106.23612213134766,111.56515502929688,115.19660186767578,alexnet,.features.ReLU7,12,0.0,48571,alexnet_.features.ReLU7_012
138,132.1868896484375,123.80364990234375,130.7956085205078,121.18891906738281,alexnet,.features.ReLU7,13,0.0,6279,alexnet_.features.ReLU7_013
139,147.88961791992188,177.17547607421875,146.57284545898438,139.23593139648438,alexnet,.features.ReLU7,14,0.0,97187,alexnet_.features.ReLU7_014
140,138.22238159179688,129.4010772705078,120.43343353271484,136.38253784179688,alexnet,.features.ReLU7,15,0.0,95470,alexnet_.features.ReLU7_015
141,279.2049865722656,189.7252960205078,233.72706604003906,165.54115295410156,alexnet,.features.ReLU7,16,0.0,57399,alexnet_.features.ReLU7_016
142,156.61790466308594,129.46878051757812,133.68186950683594,172.4857940673828,alexnet,.features.ReLU7,17,0.0,85812,alexnet_.features.ReLU7_017
143,188.3373260498047,156.41429138183594,190.89332580566406,191.48101806640625,alexnet,.features.ReLU7,18,0.0,83200,alexnet_.features.ReLU7_018
144,118.97200012207031,103.16728210449219,101.92925262451172,119.9047622680664,alexnet,.features.ReLU7,19,0.0,92564,alexnet_.features.ReLU7_019
145,109.52826690673828,95.66912078857422,84.26897430419922,106.08515167236328,alexnet,.features.ReLU7,20,0.0,5774,alexnet_.features.ReLU7_020
146,101.57372283935547,85.79026794433594,111.30724334716797,100.03767395019531,alexnet,.features.ReLU7,21,0.0,76931,alexnet_.features.ReLU7_021
147,142.21315002441406,176.52005004882812,182.033935546875,165.409423828125,alexnet,.features.ReLU7,22,0.0,48844,alexnet_.features.ReLU7_022
148,184.05117797851562,155.33216857910156,148.57823181152344,177.39686584472656,alexnet,.features.ReLU7,23,0.0,47091,alexnet_.features.ReLU7_023
149,125.18968200683594,127.39263153076172,133.44833374023438,130.92135620117188,alexnet,.features.ReLU7,24,0.0,6132,alexnet_.features.ReLU7_024
150,65.89889526367188,58.66205978393555,84.3313217163086,97.93955993652344,alexnet,.features.ReLU9,0,0.0,46733,alexnet_.features.ReLU9_000
151,74.69001770019531,93.42254638671875,93.29090118408203,80.76012420654297,alexnet,.features.ReLU9,1,0.0,23796,alexnet_.features.ReLU9_001
152,84.00835418701172,75.1646728515625,74.03997039794922,78.90985870361328,alexnet,.features.ReLU9,2,0.0,34651,alexnet_.features.ReLU9_002
153,77.40109252929688,72.54509735107422,64.76719665527344,67.38922882080078,alexnet,.features.ReLU9,3,0.0,35685,alexnet_.features.ReLU9_003
154,101.78406524658203,153.09046936035156,127.92413330078125,89.81664276123047,alexnet,.features.ReLU9,4,0.0,1710,alexnet_.features.ReLU9_004
155,139.30783081054688,129.4121551513672,101.44670867919922,88.05736541748047,alexnet,.features.ReLU9,5,0.0,61502,alexnet_.features.ReLU9_005
156,87.53778076171875,79.8753433227539,72.60115814208984,77.87523651123047,alexnet,.features.ReLU9,6,0.0,22913,alexnet_.features.ReLU9_006
157,92.89417266845703,117.6246566772461,87.98438262939453,85.9637680053711,alexnet,.features.ReLU9,7,0.0,47931,alexnet_.features.ReLU9_007
158,84.5754165649414,91.93453216552734,80.48743438720703,83.8777847290039,alexnet,.features.ReLU9,8,0.0,73802,alexnet_.features.ReLU9_008
159,62.28506851196289,72.87291717529297,73.53031921386719,73.2818374633789,alexnet,.features.ReLU9,9,0.0,91378,alexnet_.features.ReLU9_009
160,136.0034637451172,140.57852172851562,153.14901733398438,136.8827667236328,alexnet,.features.ReLU9,10,0.0,53174,alexnet_.features.ReLU9_010
161,113.4064712524414,69.00233459472656,120.30773162841797,100.55342102050781,alexnet,.features.ReLU9,11,0.0,5933,alexnet_.features.ReLU9_011
162,73.73527526855469,93.76103210449219,88.03694152832031,76.65591430664062,alexnet,.features.ReLU9,12,0.0,62665,alexnet_.features.ReLU9_012
163,122.73401641845703,119.84876251220703,122.94080352783203,130.74615478515625,alexnet,.features.ReLU9,13,0.0,69171,alexnet_.features.ReLU9_013
164,101.7307357788086,108.43450164794922,81.4866943359375,83.91871643066406,alexnet,.features.ReLU9,14,0.0,30814,alexnet_.features.ReLU9_014
165,155.4913787841797,188.9320526123047,155.84521484375,157.14242553710938,alexnet,.features.ReLU9,15,0.0,78673,alexnet_.features.ReLU9_015
166,101.45195770263672,119.60919952392578,95.05137634277344,105.40948486328125,alexnet,.features.ReLU9,16,0.0,31740,alexnet_.features.ReLU9_016
167,135.14170837402344,90.13912963867188,102.81230926513672,112.32569122314453,alexnet,.features.ReLU9,17,0.0,29178,alexnet_.features.ReLU9_017
168,106.17828369140625,76.41340637207031,84.7236328125,82.48233795166016,alexnet,.features.ReLU9,18,0.0,88142,alexnet_.features.ReLU9_018
169,118.59420013427734,129.20509338378906,118.76751708984375,118.16450500488281,alexnet,.features.ReLU9,19,0.0,72580,alexnet_.features.ReLU9_019
170,112.56311798095703,115.41838073730469,135.97813415527344,119.30274200439453,alexnet,.features.ReLU9,20,0.0,67439,alexnet_.features.ReLU9_020
171,87.9415054321289,85.96418762207031,104.35083770751953,79.13595581054688,alexnet,.features.ReLU9,21,0.0,62866,alexnet_.features.ReLU9_021
172,121.10824584960938,113.82760620117188,122.4246597290039,96.5609130859375,alexnet,.features.ReLU9,22,0.0,84772,alexnet_.features.ReLU9_022
173,141.48695373535156,134.96630859375,112.77259063720703,154.7339630126953,alexnet,.features.ReLU9,23,0.0,90001,alexnet_.features.ReLU9_023
174,158.95004272460938,154.6590118408203,160.78538513183594,148.1427459716797,alexnet,.features.ReLU9,24,0.0,88771,alexnet_.features.ReLU9_024
