,CholeskyCMAES,CholeskyCMAES_Aupdate1,pycma,pycmaDiagonal,netname,layername,channum,noise_level,RND,expdir
15,1.0001813460815667,1.001004685893601,1.001998115845426,1.0675378880286952,alexnet,.classifier.Linear6,15,0.0,61257,alexnet_.classifier.Linear6_015
16,1.0001743036978825,1.001066342902299,1.0020622806866584,1.1295083183606542,alexnet,.classifier.Linear6,16,0.0,59056,alexnet_.classifier.Linear6_016
17,1.0001729461924198,1.0010291251105021,1.002116526281258,1.1176996287634269,alexnet,.classifier.Linear6,17,0.0,48857,alexnet_.classifier.Linear6_017
18,1.0001722441563698,1.0010641203995443,1.0020499709852326,1.0768842829476541,alexnet,.classifier.Linear6,18,0.0,74874,alexnet_.classifier.Linear6_018
19,1.0001764588608073,1.0010554146370916,1.0020255113965197,1.0737399882168988,alexnet,.classifier.Linear6,19,0.0,43540,alexnet_.classifier.Linear6_019
20,1.0001762804935665,1.0010547272125394,1.002050497170972,1.0815284539261896,alexnet,.classifier.Linear6,20,0.0,42229,alexnet_.classifier.Linear6_020
21,1.0001707305597776,1.001057638154395,1.0019974603447561,1.0731626619113972,alexnet,.classifier.Linear6,21,0.0,48260,alexnet_.classifier.Linear6_021
22,1.0001707647676958,1.0010607815344839,1.0020316490268009,1.0673145209741872,alexnet,.classifier.Linear6,22,0.0,98368,alexnet_.classifier.Linear6_022
23,1.000168205002714,1.0010363845113142,1.0020307853610535,1.0582834610925633,alexnet,.classifier.Linear6,23,0.0,70099,alexnet_.classifier.Linear6_023
24,1.000181070252832,1.0010322247801204,1.002012473912604,1.151162682111106,alexnet,.classifier.Linear6,24,0.0,18426,alexnet_.classifier.Linear6_024
25,1.0001780176019517,1.0010612578001095,1.0019896771167296,1.053859143623029,alexnet,.classifier.ReLU2,0,0.0,46661,alexnet_.classifier.ReLU2_000
26,1.000180873655287,1.0010237248969025,1.0020768091617536,1.0612271589503732,alexnet,.classifier.ReLU2,1,0.0,41604,alexnet_.classifier.ReLU2_001
27,1.0001798107596327,1.001073555064416,1.0020993958745137,1.0807691819245562,alexnet,.classifier.ReLU2,2,0.0,52026,alexnet_.classifier.ReLU2_002
28,1.000175993012767,1.0010445953401423,1.0019747908809682,1.0958691168763748,alexnet,.classifier.ReLU2,3,0.0,74723,alexnet_.classifier.ReLU2_003
29,1.000174102270082,1.001083647253746,1.0020582075395323,1.0765998014683333,alexnet,.classifier.ReLU2,4,0.0,90396,alexnet_.classifier.ReLU2_004
30,1.0001769541558927,1.00106745016443,1.0020322458609494,1.1125217856227545,alexnet,.classifier.ReLU2,5,0.0,93894,alexnet_.classifier.ReLU2_005
31,1.000177656412346,1.001011190038157,1.0020266232938837,1.1017015577912985,alexnet,.classifier.ReLU2,6,0.0,91988,alexnet_.classifier.ReLU2_006
32,1.0001773061171755,1.0010582810904005,1.0020175408361387,1.10846895251785,alexnet,.classifier.ReLU2,7,0.0,47820,alexnet_.classifier.ReLU2_007
33,1.0001766473041336,1.0010096722801827,1.00204668194463,1.018629400544727,alexnet,.classifier.ReLU2,8,0.0,92473,alexnet_.classifier.ReLU2_008
34,1.0001717561787038,1.0010749619661898,1.0019989705742747,1.085259532524431,alexnet,.classifier.ReLU2,9,0.0,65387,alexnet_.classifier.ReLU2_009
35,1.0001712583301507,1.0010553412604695,1.0021411714226076,1.133454671556089,alexnet,.classifier.ReLU2,10,0.0,88953,alexnet_.classifier.ReLU2_010
36,1.0001731331958936,1.0010882294989678,1.0020992056509719,1.1544653035420702,alexnet,.classifier.ReLU2,11,0.0,21741,alexnet_.classifier.ReLU2_011
37,1.000178054799467,1.0010579384733063,1.0019986083871792,1.168717030584303,alexnet,.classifier.ReLU2,12,0.0,42417,alexnet_.classifier.ReLU2_012
38,1.0001667621778818,1.001062312642746,1.0020259793500732,1.0809010170385438,alexnet,.classifier.ReLU2,13,0.0,16420,alexnet_.classifier.ReLU2_013
39,1.0001693907553477,1.001047403124399,1.0020359659741862,1.0827229733288024,alexnet,.classifier.ReLU2,14,0.0,98552,alexnet_.classifier.ReLU2_014
40,1.0001719156170792,1.0010488697855064,1.001995029393361,1.0151983333756598,alexnet,.classifier.ReLU2,15,0.0,57109,alexnet_.classifier.ReLU2_015
41,1.0001645998585844,1.0010683254252515,1.0020155701327176,1.0173957192568805,alexnet,.classifier.ReLU2,16,0.0,1402,alexnet_.classifier.ReLU2_016
42,1.000173888550737,1.0010123311057362,1.0020725260872476,1.0699741516860815,alexnet,.classifier.ReLU2,17,0.0,90020,alexnet_.classifier.ReLU2_017
43,1.0001748408281528,1.001030000079655,1.0020478946629487,1.0792473358299757,alexnet,.classifier.ReLU2,18,0.0,3534,alexnet_.classifier.ReLU2_018
44,1.0001716485120482,1.0010671223765384,1.0020778955816332,1.0798117742431894,alexnet,.classifier.ReLU2,19,0.0,96430,alexnet_.classifier.ReLU2_019
45,1.0001735219224104,1.0010831317394704,1.0019612901220054,1.0809963079165894,alexnet,.classifier.ReLU2,20,0.0,13277,alexnet_.classifier.ReLU2_020
46,1.000176916207031,1.0010257572333046,1.0020027866211307,1.0145881174242177,alexnet,.classifier.ReLU2,21,0.0,54563,alexnet_.classifier.ReLU2_021
47,1.00018143005667,1.0010369450013998,1.0020005560247152,1.0689361306056022,alexnet,.classifier.ReLU2,22,0.0,1893,alexnet_.classifier.ReLU2_022
48,1.0001766607555544,1.0010401135600173,1.002099660168788,1.0174840805210335,alexnet,.classifier.ReLU2,23,0.0,7264,alexnet_.classifier.ReLU2_023
49,1.0001734389053365,1.0010199468884398,1.0021088703911227,1.0979463252536905,alexnet,.classifier.ReLU2,24,0.0,89251,alexnet_.classifier.ReLU2_024
50,1.00017160927137,1.0010403955951086,1.002078884264679,1.0142839408964786,alexnet,.classifier.ReLU5,0,0.0,28989,alexnet_.classifier.ReLU5_000
51,1.0001694323254415,1.001041134529497,1.0020481804546206,1.0743229860833718,alexnet,.classifier.ReLU5,1,0.0,41913,alexnet_.classifier.ReLU5_001
52,1.0001800686577504,1.001029903219206,1.0020570145146392,1.1384632694626513,alexnet,.classifier.ReLU5,2,0.0,91423,alexnet_.classifier.ReLU5_002
53,1.0001743124966238,1.0010059116039507,1.002053992470914,1.0290501438502613,alexnet,.classifier.ReLU5,3,0.0,60957,alexnet_.classifier.ReLU5_003
54,1.0001758694791663,1.0010761409098097,1.0020800113318626,1.0867033495741738,alexnet,.classifier.ReLU5,4,0.0,2299,alexnet_.classifier.ReLU5_004
55,1.0001722405050122,1.0010505904288487,1.0020025185110626,1.0825890853440727,alexnet,.classifier.ReLU5,5,0.0,34550,alexnet_.classifier.ReLU5_005
56,1.0001726856253388,1.0009762458918332,1.0019971162599677,1.0255339651744586,alexnet,.classifier.ReLU5,6,0.0,88599,alexnet_.classifier.ReLU5_006
57,1.0001730640800417,1.0010371937536757,1.0020949134460473,1.1073557248375145,alexnet,.classifier.ReLU5,7,0.0,16403,alexnet_.classifier.ReLU5_007
58,1.0001717526531342,1.0009891835481592,1.0021248122975486,1.0158225470192588,alexnet,.classifier.ReLU5,8,0.0,35527,alexnet_.classifier.ReLU5_008
59,1.0001775706791134,1.0010659713854944,1.0021287511039798,1.0886530213663206,alexnet,.classifier.ReLU5,9,0.0,8241,alexnet_.classifier.ReLU5_009
60,1.0001713734449715,1.0010713375975677,1.002063873154493,1.0912952327313794,alexnet,.classifier.ReLU5,10,0.0,12577,alexnet_.classifier.ReLU5_010
61,1.0001747987444112,1.001026577019555,1.0020502800978752,1.0224110205244852,alexnet,.classifier.ReLU5,11,0.0,83365,alexnet_.classifier.ReLU5_011
62,1.0001717795854805,1.0010692240945573,1.0019335738881499,1.0844152077151685,alexnet,.classifier.ReLU5,12,0.0,12354,alexnet_.classifier.ReLU5_012
63,1.0001730860354843,1.0010499070956387,1.001979627320184,1.0822982782579222,alexnet,.classifier.ReLU5,13,0.0,32429,alexnet_.classifier.ReLU5_013
64,1.0001725238871317,1.001037493278858,1.0019697254688027,1.0142076267039246,alexnet,.classifier.ReLU5,14,0.0,67460,alexnet_.classifier.ReLU5_014
65,1.000164353949332,1.0010228350634836,1.0019496263084147,1.018710253780494,alexnet,.classifier.ReLU5,15,0.0,5234,alexnet_.classifier.ReLU5_015
66,1.0001778128234968,1.0010346695889982,1.002098438251286,1.0857395029819101,alexnet,.classifier.ReLU5,16,0.0,798,alexnet_.classifier.ReLU5_016
67,1.000169442784293,1.0010536504681904,1.0019909758905852,1.0190828808474097,alexnet,.classifier.ReLU5,17,0.0,10620,alexnet_.classifier.ReLU5_017
68,1.0001734224900631,1.0010208544376287,1.0020012233846562,1.0993893507507104,alexnet,.classifier.ReLU5,18,0.0,80107,alexnet_.classifier.ReLU5_018
69,1.0001707017617854,1.0010459327782846,1.0019834962852967,1.0888466179821434,alexnet,.classifier.ReLU5,19,0.0,67843,alexnet_.classifier.ReLU5_019
70,1.000175959137197,1.0010224245912824,1.001981912409181,1.1213409856404433,alexnet,.classifier.ReLU5,20,0.0,24826,alexnet_.classifier.ReLU5_020
71,1.0001803767849986,1.0010466294920992,1.0021783836759872,1.1002598290994876,alexnet,.classifier.ReLU5,21,0.0,75232,alexnet_.classifier.ReLU5_021
72,1.0001747142148831,1.0010574611421492,1.0020423731653212,1.072491362642515,alexnet,.classifier.ReLU5,22,0.0,70521,alexnet_.classifier.ReLU5_022
73,1.0001713592782715,1.0010401707478582,1.002052269888866,1.1195156142463114,alexnet,.classifier.ReLU5,23,0.0,64381,alexnet_.classifier.ReLU5_023
74,1.0001740860211257,1.0010331477976766,1.001998369264985,1.0940583898755112,alexnet,.classifier.ReLU5,24,0.0,11712,alexnet_.classifier.ReLU5_024
75,1.000175686476295,1.0010121727794956,1.0020028042530802,1.0667668317029255,alexnet,.features.ReLU11,0,0.0,1589,alexnet_.features.ReLU11_000
76,1.0001744052050068,1.0010492831345554,1.0020522408784025,1.063255473376358,alexnet,.features.ReLU11,1,0.0,10780,alexnet_.features.ReLU11_001
77,1.00017340483725,1.0010846530498794,1.0020221124221373,1.1017111889133833,alexnet,.features.ReLU11,2,0.0,19205,alexnet_.features.ReLU11_002
78,1.0001740100869299,1.001031642996794,1.0019839578996603,1.064888515011345,alexnet,.features.ReLU11,3,0.0,3632,alexnet_.features.ReLU11_003
79,1.0001751954106166,1.0010657329306407,1.0021168995465475,1.0855786450833076,alexnet,.features.ReLU11,4,0.0,63616,alexnet_.features.ReLU11_004
80,1.0001780130680056,1.0010415150543783,1.0020260810694728,1.1438794161654702,alexnet,.features.ReLU11,5,0.0,45727,alexnet_.features.ReLU11_005
81,1.000167824738114,1.0010379922595338,1.0020759277813904,1.0975624450703074,alexnet,.features.ReLU11,6,0.0,24140,alexnet_.features.ReLU11_006
82,1.0001734044855406,1.001015750831731,1.002043792332812,1.0904219087046687,alexnet,.features.ReLU11,7,0.0,15295,alexnet_.features.ReLU11_007
83,1.0001733657311025,1.0010564236408572,1.0020320883937401,1.0732876677380332,alexnet,.features.ReLU11,8,0.0,43346,alexnet_.features.ReLU11_008
84,1.0001801474355843,1.0010393051149553,1.0021083064171965,1.0829924250190794,alexnet,.features.ReLU11,9,0.0,11353,alexnet_.features.ReLU11_009
85,1.000176895744139,1.0010743978963892,1.002054870878592,1.088024858143364,alexnet,.features.ReLU11,10,0.0,28127,alexnet_.features.ReLU11_010
86,1.0001771027124173,1.0010633501263815,1.0020801774848809,1.0602661609210016,alexnet,.features.ReLU11,11,0.0,19779,alexnet_.features.ReLU11_011
87,1.0001783575172818,1.000996597462007,1.0019625736359061,1.105166144349721,alexnet,.features.ReLU11,12,0.0,77421,alexnet_.features.ReLU11_012
88,1.0001783392535795,1.0010371052484184,1.0019953411822609,1.1416789017081033,alexnet,.features.ReLU11,13,0.0,71533,alexnet_.features.ReLU11_013
89,1.0001748833233381,1.0010015308043052,1.002041988436952,1.096379189877096,alexnet,.features.ReLU11,14,0.0,31289,alexnet_.features.ReLU11_014
90,1.000176683649287,1.0010610182994157,1.0019911862890296,1.1426851815470613,alexnet,.features.ReLU11,15,0.0,14901,alexnet_.features.ReLU11_015
91,1.000176765806412,1.001038710347497,1.0021033963979138,1.074870210462045,alexnet,.features.ReLU11,16,0.0,95772,alexnet_.features.ReLU11_016
92,1.0001750929727027,1.001050660443376,1.001998679435417,1.0766721357170652,alexnet,.features.ReLU11,17,0.0,46859,alexnet_.features.ReLU11_017
93,1.000170788667468,1.0010261746611155,1.002127802713268,1.0800672223088237,alexnet,.features.ReLU11,18,0.0,37484,alexnet_.features.ReLU11_018
94,1.000173589148014,1.0010278030183455,1.0020794891567757,1.0734450135079967,alexnet,.features.ReLU11,19,0.0,11867,alexnet_.features.ReLU11_019
95,1.000164538059621,1.0010375526604611,1.0020032230973945,1.0788203072309204,alexnet,.features.ReLU11,20,0.0,55613,alexnet_.features.ReLU11_020
96,1.0001703717934112,1.0010268875444501,1.0020517994311375,1.0952652743921636,alexnet,.features.ReLU11,21,0.0,86350,alexnet_.features.ReLU11_021
97,1.0001789501322296,1.0010657182579739,1.0020396064755324,1.0759357136062917,alexnet,.features.ReLU11,22,0.0,98521,alexnet_.features.ReLU11_022
98,1.0001776595989063,1.0010274139026494,1.0020126633987438,1.0950108397142009,alexnet,.features.ReLU11,23,0.0,41981,alexnet_.features.ReLU11_023
99,1.000172192131631,1.001045912034144,1.0020651970999745,1.1020462993601443,alexnet,.features.ReLU11,24,0.0,75456,alexnet_.features.ReLU11_024
100,1.000175500578746,1.0010438692975092,1.0020744846581948,1.0922435626596916,alexnet,.features.ReLU4,0,0.0,78028,alexnet_.features.ReLU4_000
101,1.0001756543433793,1.001023684258145,1.0020481382314026,1.1372029297383561,alexnet,.features.ReLU4,1,0.0,6856,alexnet_.features.ReLU4_001
102,1.0001702821501082,1.0010505426730427,1.0020377058724177,1.0403803985119238,alexnet,.features.ReLU4,2,0.0,19183,alexnet_.features.ReLU4_002
103,1.0001714791259104,1.001010734873806,1.0020591540504218,1.1283751736689671,alexnet,.features.ReLU4,3,0.0,92619,alexnet_.features.ReLU4_003
104,1.000177371400011,1.0010485594634446,1.0019314594288729,1.0152857383291491,alexnet,.features.ReLU4,4,0.0,55597,alexnet_.features.ReLU4_004
105,1.0001694357441058,1.0010709688587123,1.002048015525837,1.1508581638527309,alexnet,.features.ReLU4,5,0.0,78735,alexnet_.features.ReLU4_005
106,1.0001746094733148,1.0010654139669397,1.0020717763933458,1.0825811907032212,alexnet,.features.ReLU4,6,0.0,84110,alexnet_.features.ReLU4_006
107,1.0001777458209757,1.0010690550237984,1.0020584361056812,1.1017621774204789,alexnet,.features.ReLU4,7,0.0,20975,alexnet_.features.ReLU4_007
108,1.0001686198454192,1.001035606093627,1.00209092293769,1.066335583252036,alexnet,.features.ReLU4,8,0.0,58227,alexnet_.features.ReLU4_008
109,1.0001733680177354,1.0010392037148648,1.002036614176659,1.0566576287373612,alexnet,.features.ReLU4,9,0.0,48717,alexnet_.features.ReLU4_009
110,1.0001691485130764,1.0010847093428334,1.0020381673309218,1.067872469392398,alexnet,.features.ReLU4,10,0.0,33682,alexnet_.features.ReLU4_010
111,1.0001688366706183,1.0010581842953463,1.002048445196133,1.0608878417622523,alexnet,.features.ReLU4,11,0.0,62168,alexnet_.features.ReLU4_011
112,1.000172122124518,1.0010844868356137,1.002137034886781,1.0731156776601691,alexnet,.features.ReLU4,12,0.0,89949,alexnet_.features.ReLU4_012
113,1.0001734869779646,1.0010345462297852,1.0019891943885735,1.106139734439487,alexnet,.features.ReLU4,13,0.0,72306,alexnet_.features.ReLU4_013
114,1.0001774248823676,1.0010237335741496,1.0020047818129922,1.1050827908681888,alexnet,.features.ReLU4,14,0.0,29023,alexnet_.features.ReLU4_014
115,1.0001748997313018,1.0010405167240164,1.0020187789724078,1.0898974212631838,alexnet,.features.ReLU4,15,0.0,8017,alexnet_.features.ReLU4_015
116,1.0001698108081818,1.001110609725413,1.0020379503224806,1.1043823036555664,alexnet,.features.ReLU4,16,0.0,94932,alexnet_.features.ReLU4_016
117,1.0001765594315253,1.001066521609225,1.0021281775320499,1.0423202233271511,alexnet,.features.ReLU4,17,0.0,75443,alexnet_.features.ReLU4_017
118,1.0001761099052797,1.001032636248798,1.0020156206325406,1.0163733267267154,alexnet,.features.ReLU4,18,0.0,96485,alexnet_.features.ReLU4_018
119,1.0001678771742264,1.0010220123010445,1.0020058433558814,1.1160673692809477,alexnet,.features.ReLU4,19,0.0,27636,alexnet_.features.ReLU4_019
120,1.0001773668833716,1.0010725795086284,1.0020747225953015,1.1269930249562636,alexnet,.features.ReLU4,20,0.0,43914,alexnet_.features.ReLU4_020
121,1.000173929283894,1.0010546709152939,1.0020862670400574,1.048400968658526,alexnet,.features.ReLU4,21,0.0,49453,alexnet_.features.ReLU4_021
122,1.0001805149828442,1.0010539285185798,1.002081236959809,1.0652424962057356,alexnet,.features.ReLU4,22,0.0,5668,alexnet_.features.ReLU4_022
123,1.000172893219724,1.0010505868760302,1.0020615576326337,1.1164073437058988,alexnet,.features.ReLU4,23,0.0,61951,alexnet_.features.ReLU4_023
124,1.0001744067439715,1.0010313458599476,1.0020702987198178,1.1205964572890739,alexnet,.features.ReLU4,24,0.0,46621,alexnet_.features.ReLU4_024
125,1.0001741476556918,1.0010793447895052,1.002042523568079,1.1019968033218601,alexnet,.features.ReLU7,0,0.0,91275,alexnet_.features.ReLU7_000
126,1.0001722135073317,1.0010387472175808,1.001968034862715,1.0920051149881982,alexnet,.features.ReLU7,1,0.0,26493,alexnet_.features.ReLU7_001
127,1.0001788481294787,1.0010386436937544,1.0020097490410034,1.0560261501818862,alexnet,.features.ReLU7,2,0.0,92039,alexnet_.features.ReLU7_002
128,1.0001735228304485,1.001007561381071,1.0020213297321763,1.0725182974259564,alexnet,.features.ReLU7,3,0.0,98120,alexnet_.features.ReLU7_003
129,1.0001728653948905,1.0010474574684038,1.0020554814089748,1.0610099874770658,alexnet,.features.ReLU7,4,0.0,20917,alexnet_.features.ReLU7_004
130,1.000170874089878,1.001051075821436,1.0020794283899506,1.0417958231136795,alexnet,.features.ReLU7,5,0.0,99980,alexnet_.features.ReLU7_005
131,1.0001740917430357,1.0010515432624083,1.0019740421925698,1.0918137676397035,alexnet,.features.ReLU7,6,0.0,52722,alexnet_.features.ReLU7_006
132,1.0001722203417245,1.001086855206831,1.0020268625831188,1.0538575619675679,alexnet,.features.ReLU7,7,0.0,40742,alexnet_.features.ReLU7_007
133,1.0001767194974471,1.0009958274682411,1.0020783067801922,1.1316577450626033,alexnet,.features.ReLU7,8,0.0,3223,alexnet_.features.ReLU7_008
134,1.0001759904190035,1.0010642798852485,1.0020555933111868,1.0528930138063666,alexnet,.features.ReLU7,9,0.0,7001,alexnet_.features.ReLU7_009
135,1.000179860801045,1.00107947006307,1.0020935437419167,1.100392147532412,alexnet,.features.ReLU7,10,0.0,90134,alexnet_.features.ReLU7_010
136,1.0001765740474924,1.0010411046474592,1.0021130781947902,1.1013661585486574,alexnet,.features.ReLU7,11,0.0,65260,alexnet_.features.ReLU7_011
137,1.0001746675691137,1.0010647535653745,1.0021531146516511,1.0916132279387059,alexnet,.features.ReLU7,12,0.0,48571,alexnet_.features.ReLU7_012
138,1.0001733111427067,1.001040461379042,1.0020680558151718,1.0474103026017887,alexnet,.features.ReLU7,13,0.0,6279,alexnet_.features.ReLU7_013
139,1.0001735360768471,1.0010699682805626,1.0019661402343094,1.075879658420299,alexnet,.features.ReLU7,14,0.0,97187,alexnet_.features.ReLU7_014
140,1.0001811892807828,1.0010416409057035,1.002131637818751,1.1574310652830109,alexnet,.features.ReLU7,15,0.0,95470,alexnet_.features.ReLU7_015
141,1.000172724713866,1.0010957066784123,1.0021147698832027,1.13854062699761,alexnet,.features.ReLU7,16,0.0,57399,alexnet_.features.ReLU7_016
142,1.0001738250457741,1.001025299090378,1.0020812870977085,1.1354556316813873,alexnet,.features.ReLU7,17,0.0,85812,alexnet_.features.ReLU7_017
143,1.0001754830627132,1.0010805461708425,1.0020512232555772,1.0899214877571322,alexnet,.features.ReLU7,18,0.0,83200,alexnet_.features.ReLU7_018
144,1.000173510122067,1.0010659531216939,1.0020876054893104,1.1319415704311313,alexnet,.features.ReLU7,19,0.0,92564,alexnet_.features.ReLU7_019
145,1.000179668508464,1.0010433048311198,1.0020481914403476,1.0596725553664041,alexnet,.features.ReLU7,20,0.0,5774,alexnet_.features.ReLU7_020
146,1.0001760629387735,1.001065315835736,1.0020548936791085,1.0820431683917535,alexnet,.features.ReLU7,21,0.0,76931,alexnet_.features.ReLU7_021
147,1.0001740525446519,1.0010232815037958,1.0020716333808553,1.1494904830267554,alexnet,.features.ReLU7,22,0.0,48844,alexnet_.features.ReLU7_022
148,1.0001743398402996,1.0010467571926114,1.002079931045136,1.0768091876551793,alexnet,.features.ReLU7,23,0.0,47091,alexnet_.features.ReLU7_023
149,1.000170453092798,1.001035149274533,1.002044269169777,1.0792318829345622,alexnet,.features.ReLU7,24,0.0,6132,alexnet_.features.ReLU7_024
150,1.000184455574479,1.0010293710627918,1.0020786957321832,1.0840320219887833,alexnet,.features.ReLU9,0,0.0,46733,alexnet_.features.ReLU9_000
151,1.0001771761704865,1.0010894670232502,1.002074726625879,1.0543397023065142,alexnet,.features.ReLU9,1,0.0,23796,alexnet_.features.ReLU9_001
152,1.0001807442886614,1.0010627570518518,1.002076310461169,1.096270391072677,alexnet,.features.ReLU9,2,0.0,34651,alexnet_.features.ReLU9_002
153,1.0001778717992271,1.0010577636640223,1.0021164905013964,1.0557815441130962,alexnet,.features.ReLU9,3,0.0,35685,alexnet_.features.ReLU9_003
154,1.0001699745052441,1.001038295765489,1.0020006402152324,1.0802316353191155,alexnet,.features.ReLU9,4,0.0,1710,alexnet_.features.ReLU9_004
155,1.0001730474140191,1.0010192282773505,1.0020718670447346,1.0745115584735765,alexnet,.features.ReLU9,5,0.0,61502,alexnet_.features.ReLU9_005
156,1.000173739909722,1.0010223225817414,1.0020472958985593,1.08896142602129,alexnet,.features.ReLU9,6,0.0,22913,alexnet_.features.ReLU9_006
157,1.0001762804775787,1.0010285889536277,1.002026113501336,1.121182535843889,alexnet,.features.ReLU9,7,0.0,47931,alexnet_.features.ReLU9_007
158,1.0001755299588087,1.0010332863488698,1.0021415011682955,1.1013797181430205,alexnet,.features.ReLU9,8,0.0,73802,alexnet_.features.ReLU9_008
159,1.0001729073595502,1.0010634128164544,1.0021014885173642,1.0985291402884065,alexnet,.features.ReLU9,9,0.0,91378,alexnet_.features.ReLU9_009
160,1.0001692578625154,1.0010279598129368,1.002033364702226,1.1361389856616746,alexnet,.features.ReLU9,10,0.0,53174,alexnet_.features.ReLU9_010
161,1.0001731670813387,1.0010349148044773,1.0020704206411495,1.1379146911306626,alexnet,.features.ReLU9,11,0.0,5933,alexnet_.features.ReLU9_011
162,1.0001679753888222,1.0010628122887912,1.0020337823714205,1.1011367532694134,alexnet,.features.ReLU9,12,0.0,62665,alexnet_.features.ReLU9_012
163,1.0001699495439413,1.001057434208533,1.0020814611487132,1.0489360451306453,alexnet,.features.ReLU9,13,0.0,69171,alexnet_.features.ReLU9_013
164,1.0001786597907505,1.0010850383560355,1.002062717986583,1.1531714277365341,alexnet,.features.ReLU9,14,0.0,30814,alexnet_.features.ReLU9_014
165,1.0001790373684902,1.0010565701940979,1.0020875561402458,1.0854003904812004,alexnet,.features.ReLU9,15,0.0,78673,alexnet_.features.ReLU9_015
166,1.0001801584018972,1.0010631234991725,1.0020484117119042,1.0754978727730666,alexnet,.features.ReLU9,16,0.0,31740,alexnet_.features.ReLU9_016
167,1.000179265189578,1.0010659875319121,1.0021228970061828,1.02747447110519,alexnet,.features.ReLU9,17,0.0,29178,alexnet_.features.ReLU9_017
168,1.0001728166133765,1.0010736447118411,1.002063928034753,1.1101502841813882,alexnet,.features.ReLU9,18,0.0,88142,alexnet_.features.ReLU9_018
169,1.000175356337617,1.00107121215527,1.0020598127076545,1.1307933086058688,alexnet,.features.ReLU9,19,0.0,72580,alexnet_.features.ReLU9_019
170,1.0001757651072525,1.0010275857341941,1.0020823524791576,1.1409422478844855,alexnet,.features.ReLU9,20,0.0,67439,alexnet_.features.ReLU9_020
171,1.0001811840705719,1.0010315721477567,1.0020490966421247,1.0789235125876253,alexnet,.features.ReLU9,21,0.0,62866,alexnet_.features.ReLU9_021
172,1.0001724461592045,1.0010318532967348,1.0020153694692149,1.070347318430681,alexnet,.features.ReLU9,22,0.0,84772,alexnet_.features.ReLU9_022
173,1.000171283179415,1.0010563063125575,1.002062846146559,1.0722014408796816,alexnet,.features.ReLU9,23,0.0,90001,alexnet_.features.ReLU9_023
174,1.0001787296290965,1.0010637531613533,1.0020497725735165,1.0906382268530597,alexnet,.features.ReLU9,24,0.0,88771,alexnet_.features.ReLU9_024
